id,features
1945,"[0.0, 0.010180477984249592, 0.0, 0.09467888623476028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004637665580958128, 0.21560440957546234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07923945039510727, 0.0, 0.0]"
1955,"[0.0017556346720084548, 0.0, 0.13453447818756104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041869424283504486, 0.1284765899181366, 0.33267849683761597, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1965,"[0.00042486615711823106, 0.0, 0.4463510513305664, 0.0, 0.0, 0.0, 0.03148851543664932, 0.0, 0.0, 0.01654699631035328, 0.2147090882062912, 0.21762694418430328, 0.0, 0.014706107787787914, 0.0, 0.0, 0.0, 0.31082648038864136, 0.0, 0.0]"
1975,"[0.0, 0.0, 0.35614362359046936, 0.0, 0.0, 0.0, 0.0170439500361681, 0.0, 0.21420073509216309, 0.13281629979610443, 0.08819654583930969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1985,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015725152567029, 0.0, 0.0008845932316035032, 0.0, 0.29820194840431213, 0.0, 0.0, 0.18985749781131744, 0.0, 0.0, 0.0, 0.0, 0.24361982941627502, 0.11717809736728668]"
1995,"[0.0, 0.0, 0.4089875817298889, 0.003004739759489894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2623363435268402, 0.05357012525200844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3347161114215851, 0.0, 0.0]"
2005,"[0.0, 0.0, 0.0, 0.02961437962949276, 0.09097141772508621, 0.0, 0.0, 0.18985041975975037, 0.0, 0.0, 0.20962263643741608, 0.0, 0.0, 0.010299702174961567, 0.0, 0.0, 0.0, 0.0632215216755867, 0.30294787883758545, 0.0]"
2015,"[0.0, 0.4347846210002899, 0.061204973608255386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041020266711711884, 0.1332925707101822, 0.07167434692382812, 0.0, 0.0, 0.03176664933562279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2025,"[0.0, 0.0, 0.0, 0.11464941501617432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2559105157852173, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01931917853653431, 0.0]"
2035,"[0.0, 0.0, 0.0, 0.0, 0.00014061504043638706, 0.019767241552472115, 0.0015705324476584792, 0.0, 0.0, 0.0, 0.17338286340236664, 0.0, 0.0, 0.006902318447828293, 0.0, 0.0, 0.0, 0.0, 0.04718523100018501, 0.010664102621376514]"
2045,"[0.0, 0.006937362719327211, 0.25664022564888, 0.0, 0.3205014169216156, 0.0, 0.0, 0.0, 0.04378141090273857, 0.0, 0.3259221315383911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16695740818977356, 0.0]"
2055,"[0.0, 0.0, 0.09092539548873901, 0.0, 0.0, 0.0, 0.3759188950061798, 0.0, 0.0, 0.0, 0.13124917447566986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2065,"[0.0, 0.0, 0.12973147630691528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19314050674438477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2075,"[0.03086390346288681, 0.01497681811451912, 0.2765429615974426, 0.0, 0.0, 0.0, 0.0, 0.105176642537117, 0.3284786343574524, 0.7810667157173157, 0.14883309602737427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2085,"[0.0, 0.01704464852809906, 0.0, 0.0, 0.0, 0.012049359269440174, 0.0, 0.0, 0.1139242947101593, 0.0, 0.28146621584892273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20939572155475616, 0.0]"
2095,"[0.0, 0.0, 0.05002618953585625, 0.0, 0.03488617390394211, 0.0, 0.022478029131889343, 0.0, 0.0, 0.0, 0.24806921184062958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025651797652244568, 0.0]"
2105,"[0.0, 0.00013880879851058125, 0.4479249119758606, 0.0, 0.0, 0.0, 0.01322452537715435, 0.32734477519989014, 0.0, 0.0, 0.06697835773229599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11389436572790146, 0.0]"
2115,"[0.0, 0.2060489058494568, 0.15820831060409546, 0.0, 0.0, 0.0, 0.05130426213145256, 0.013473952189087868, 0.0, 0.0, 0.05830265209078789, 0.0076254019513726234, 0.0, 0.0, 0.10894929617643356, 0.0, 0.0, 0.08856382220983505, 0.0, 0.0]"
2125,"[0.0, 0.0, 0.058505650609731674, 0.0, 0.0, 0.0, 0.41563913226127625, 0.0, 0.0, 0.040520090609788895, 0.08301538974046707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2135,"[0.0, 0.01926353946328163, 0.10611651837825775, 0.0, 0.0, 0.0, 0.0, 0.040503982454538345, 0.0, 0.0, 0.11995105445384979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15593251585960388, 0.0]"
2145,"[0.0, 0.0, 0.0, 0.043448418378829956, 0.0, 0.0, 0.15993496775627136, 0.0, 0.0, 0.0, 0.1782113015651703, 0.0, 0.0, 0.17206792533397675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006868242286145687]"
2155,"[0.0, 0.0, 0.07300083339214325, 0.0, 0.0, 0.0, 0.042675331234931946, 0.0, 0.0, 0.11013533920049667, 0.3769226372241974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2165,"[0.0, 0.0, 0.08384287357330322, 0.0, 0.0, 0.0, 0.0024253171868622303, 0.019757451489567757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011759309563785791, 0.0, 0.0, 0.1779409945011139, 0.0, 0.0]"
2175,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.10378289222717285, 0.0, 0.0, 0.0, 0.0, 0.10161308944225311, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09157437831163406, 0.0]"
2185,"[0.0, 0.11946752667427063, 0.0, 0.0, 0.0, 0.03804706037044525, 0.0, 0.0, 0.0, 0.0, 0.19700060784816742, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030718829482793808, 0.0, 0.23485387861728668, 0.0]"
2195,"[0.0, 0.0, 0.0, 0.02240554243326187, 0.0, 0.1856667846441269, 0.0, 0.0, 0.0, 0.0, 0.23124760389328003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0023973204661160707, 0.0]"
2205,"[0.0, 0.0, 0.0, 0.046770088374614716, 0.0, 0.0, 0.0013555119512602687, 0.0, 0.0, 0.0, 0.17577938735485077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2215,"[0.0, 0.027825545519590378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012888341210782528, 0.0, 0.0, 0.1025020182132721, 0.0, 0.0, 0.010482076555490494, 0.0, 0.0, 0.0, 0.0, 0.10897612571716309, 0.0]"
2225,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4160034656524658, 0.0, 0.0, 0.0, 0.11048528552055359, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2235,"[0.0, 0.0, 0.0, 0.0, 0.004817389417439699, 0.07543797045946121, 0.0, 0.0, 0.0, 0.0, 0.6783837080001831, 0.007966539822518826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11946786195039749, 0.022051800042390823]"
2245,"[0.0, 0.00424756295979023, 0.22176752984523773, 0.0, 0.0002008154260693118, 0.0, 0.0, 0.0, 0.06698592007160187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0027433924842625856, 0.0, 0.0, 0.0]"
2255,"[0.0, 0.0, 0.0, 0.15698815882205963, 0.0, 0.0, 0.009005606174468994, 0.0, 0.0, 0.0, 0.35559335350990295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2265,"[0.0, 0.007868712767958641, 0.0, 0.0, 0.0, 0.0, 0.08192218840122223, 0.0, 0.0, 0.0, 0.04913422837853432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2275,"[0.0, 0.0901065543293953, 0.048457928001880646, 0.0, 0.0, 0.0, 0.015887461602687836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01239316537976265, 0.0, 0.0, 0.0, 0.13457231223583221, 0.0, 0.0]"
2285,"[0.0, 0.012365363538265228, 0.38095900416374207, 0.0, 0.0, 0.0, 0.26177120208740234, 0.0217803455889225, 0.1871965527534485, 0.6974722743034363, 0.1901526302099228, 0.0, 0.0, 0.014679842628538609, 0.011520515196025372, 0.0, 0.0, 0.027688579633831978, 0.0, 0.0]"
2295,"[0.0, 0.001566510763950646, 0.377645343542099, 0.0, 0.0, 0.0, 0.003561049932613969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001853922731243074, 0.014425749890506268, 0.0, 0.0, 0.0, 0.0]"
2305,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31625157594680786, 0.0, 0.0, 0.0, 0.10245174169540405, 0.0, 0.00688520772382617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033851392567157745, 0.0]"
2315,"[0.0, 0.0, 0.0, 0.22177410125732422, 0.013022891245782375, 0.0, 0.0, 0.015087585896253586, 0.0, 0.0, 0.35519665479660034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03870787471532822, 0.0, 0.0]"
2325,"[0.0005622959579341114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07804317772388458, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.051431164145469666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2335,"[0.0, 0.0, 0.27029791474342346, 0.0, 0.0, 0.0, 0.14707566797733307, 0.0, 0.027710793539881706, 0.3633638024330139, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020614171400666237]"
2345,"[0.0, 0.06117954105138779, 0.5421397686004639, 0.0, 0.0, 0.0, 0.054178882390260696, 0.512444257736206, 0.028074389323592186, 0.0026204511523246765, 0.17801587283611298, 0.0, 0.0, 0.0, 0.020675459876656532, 0.267255574464798, 0.0, 0.016355732455849648, 0.030720822513103485, 0.0]"
2355,"[0.0, 0.0, 0.0, 0.0, 0.0353754498064518, 0.0, 0.0, 0.26157280802726746, 0.0, 0.0, 0.11678662896156311, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6255107522010803, 0.0]"
2365,"[0.0, 0.0, 0.3708553910255432, 0.0, 0.0, 0.0, 0.11848632246255875, 0.0, 0.0, 0.2577507197856903, 0.12244099378585815, 0.19954125583171844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2375,"[0.0, 0.07802402973175049, 0.5876958966255188, 0.0, 0.0, 0.0, 0.03254636749625206, 0.0, 0.005889452062547207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018282992765307426, 0.0807778388261795, 0.0, 0.0, 0.0, 0.0]"
2385,"[0.0, 0.0, 0.4260890781879425, 0.0, 0.0786990374326706, 0.0, 0.0, 0.11866792291402817, 0.10326534509658813, 0.0, 0.32363155484199524, 0.0, 0.0, 0.0, 0.0, 0.020463334396481514, 0.0, 0.0, 0.2143424153327942, 0.0]"
2395,"[0.11537939310073853, 0.0, 0.0, 0.1944507658481598, 0.0, 0.02178020030260086, 0.0, 0.0, 0.0, 0.047537535429000854, 0.1846303641796112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04095057398080826, 0.0, 0.0]"
2405,"[0.0, 0.0, 0.0, 0.008196886628866196, 0.0, 0.0, 0.0, 0.09098295867443085, 0.0, 0.0, 0.10700849443674088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06915650516748428, 0.0, 0.0]"
2415,"[0.0, 0.0, 0.24576100707054138, 0.0, 0.0, 0.0, 0.10217344760894775, 0.0, 0.0, 0.1380474716424942, 0.0, 0.06617218255996704, 0.0, 0.031117213889956474, 0.11128592491149902, 0.0, 0.0, 0.1072511374950409, 0.0, 0.011876690201461315]"
2425,"[0.0, 0.0, 0.0, 0.20660735666751862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37595656514167786, 0.0, 0.023735186085104942, 0.0, 0.0, 0.003423993708565831, 0.0, 0.02735777758061886, 0.034386344254016876, 0.0]"
2435,"[0.0, 0.09327317029237747, 0.0, 0.004505726508796215, 0.0061782365664839745, 0.0014051345642656088, 0.0, 0.0, 0.02242007851600647, 0.0, 0.133921280503273, 0.0, 0.0, 0.015325001440942287, 0.0, 0.0, 0.0, 0.0, 0.10391977429389954, 0.03447721526026726]"
2445,"[0.0, 0.0, 0.0, 0.0, 0.035347629338502884, 0.16014088690280914, 0.0, 0.0, 0.0, 0.008631459437310696, 0.11204704642295837, 0.0, 0.0, 0.004469634033739567, 0.0, 0.0, 0.0, 0.0, 0.034040920436382294, 0.0]"
2455,"[0.0, 0.0, 0.1290617138147354, 0.0, 0.0, 0.0, 0.0352514423429966, 0.0, 0.0, 0.0033455747179687023, 0.11461120843887329, 0.05390575900673866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2465,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003352306957822293, 0.0, 0.0, 0.09209615737199783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10588563978672028, 0.0]"
2475,"[0.0, 0.0, 0.0, 0.15901292860507965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3024287819862366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17499537765979767, 0.0, 0.0]"
2485,"[0.0, 0.027171233668923378, 0.0, 0.0, 0.0, 0.00350950681604445, 0.0, 0.0, 0.0, 0.0, 0.0357995331287384, 0.0, 0.0, 0.005880536511540413, 0.0, 0.0, 0.0, 0.0, 0.002695598639547825, 0.0]"
2495,"[0.0, 0.0, 0.0, 0.034036241471767426, 0.0, 0.17922855913639069, 0.0, 0.0, 0.0, 0.0, 0.32902297377586365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0389728769659996, 0.0]"
2505,"[0.0, 0.0, 0.0, 0.3337380290031433, 0.0, 0.4059991240501404, 0.018705442547798157, 0.0, 0.02363993041217327, 0.017211124300956726, 0.3420669734477997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04307509958744049, 0.0]"
2515,"[0.0, 0.10013649612665176, 0.0, 0.004510540049523115, 0.00017359423509333283, 0.037718985229730606, 0.0, 0.0, 0.0, 0.0, 0.23123322427272797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004745724610984325, 0.001420509535819292, 0.07575998455286026, 0.0]"
2525,"[0.0, 0.005868937820196152, 0.12313877046108246, 0.0, 0.0, 0.0, 0.09829773753881454, 0.0, 0.0, 0.22303131222724915, 0.04897158965468407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006849559489637613, 0.007839220575988293]"
2535,"[0.0, 0.0, 0.0, 0.04110752046108246, 0.050188515335321426, 0.1750381886959076, 0.0, 0.007438991218805313, 0.0, 0.0, 0.27504050731658936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0701165497303009, 0.0, 0.0]"
2545,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47015342116355896, 0.0, 0.0, 0.0, 0.10218827426433563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2555,"[0.0, 0.0, 0.29477062821388245, 0.0, 0.0757649689912796, 0.0, 0.0, 0.021951504051685333, 0.046983592212200165, 0.0, 0.17388734221458435, 0.0, 0.0, 0.0, 0.005548371002078056, 0.0, 0.0, 0.0, 0.0, 0.0]"
2565,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019950218498706818, 0.0, 0.0, 0.037936508655548096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031129060313105583, 0.0]"
2575,"[0.0, 0.0, 0.23379665613174438, 0.0, 0.0, 0.0, 0.0, 0.011809330433607101, 0.06388115882873535, 0.0, 0.11314929276704788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2768211364746094, 0.0]"
2585,"[0.0, 0.0, 0.00392440939322114, 0.1167931780219078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001293720561079681, 0.15059210360050201, 0.0, 0.020247211679816246, 0.00592992315068841, 0.0, 0.0016844503115862608, 0.0, 0.0006205021636560559, 0.01944972202181816, 0.0]"
2595,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028604770079255104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04953503608703613, 0.0]"
2605,"[0.0, 0.0, 0.2661425471305847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20667968690395355, 0.03162077069282532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2615,"[0.0, 0.0, 0.0007467417744919658, 0.0, 0.0, 0.0, 0.0, 0.004781160969287157, 0.014669157564640045, 0.0, 0.3197498917579651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2625,"[0.0, 0.0, 0.0, 0.0, 0.11496058851480484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3311205208301544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3268962502479553, 0.0]"
2635,"[0.0, 0.020513160154223442, 0.002709438791498542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22599045932292938, 0.0, 0.3046340346336365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02015075273811817, 0.0]"
2645,"[0.0, 0.05112627521157265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003884865203872323, 0.024997645989060402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05171694979071617, 0.0]"
2655,"[0.0, 0.0, 0.07338473945856094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004451379179954529, 0.0, 0.1454949676990509, 0.12452580779790878, 0.0, 0.0, 0.0, 0.0, 0.001969874370843172, 0.0, 0.0701202005147934, 0.0]"
2665,"[0.0, 0.0, 0.22855550050735474, 0.0, 0.0, 0.0, 0.1824488788843155, 0.0, 0.040890585631132126, 0.4500752091407776, 0.02834703028202057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2675,"[0.0, 0.01673874258995056, 0.0, 0.0, 0.08898352831602097, 0.0, 0.0, 0.0, 0.0, 0.007384830620139837, 0.14653992652893066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09204096347093582, 0.000317543774144724]"
2685,"[0.0, 0.0, 0.48370301723480225, 0.0, 0.0, 0.0, 0.012874249368906021, 0.0, 0.0233701653778553, 0.025860097259283066, 0.06343016773462296, 0.0, 0.0, 0.0, 0.0, 0.0023001867812126875, 0.0, 0.0, 0.04651375487446785, 0.0]"
2695,"[0.0, 0.0, 0.0235129427164793, 0.0, 0.0, 0.0, 0.049731865525245667, 0.0, 0.0, 0.09293513745069504, 0.22437483072280884, 0.01445530541241169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2705,"[0.0, 0.0, 0.02285359799861908, 0.0, 0.0, 0.0, 0.39204713702201843, 0.0, 0.0, 0.0, 0.05821160599589348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2715,"[0.0, 0.0, 0.0, 0.0458347387611866, 0.0, 0.0, 0.0, 0.001733957789838314, 0.0, 0.0, 0.5786195397377014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2725,"[0.0, 0.0, 0.04717946797609329, 0.0, 0.0, 0.0, 0.7058199644088745, 0.0, 0.12288562953472137, 0.029774587601423264, 0.08883929997682571, 0.0, 0.0, 0.011299137026071548, 0.13819022476673126, 0.0, 0.0, 0.0, 0.009050698950886726, 0.0]"
2735,"[0.0, 0.0, 0.051480405032634735, 0.0, 0.0, 0.0, 0.2878156304359436, 0.0, 0.0819467082619667, 0.0, 0.19614924490451813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013517468236386776, 0.0]"
2745,"[0.0, 0.0, 0.0, 0.010503138415515423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08628001809120178, 0.0, 0.0, 0.0, 0.006211556494235992, 0.0, 0.0, 0.0, 0.0, 0.0]"
2755,"[0.0, 0.0, 0.07387720793485641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026041492819786072, 0.0, 0.0]"
2765,"[0.0, 0.015584967099130154, 0.0, 0.0, 0.0, 0.030010921880602837, 0.0, 0.0, 0.0, 0.0, 0.07638851553201675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018312502652406693, 0.0]"
2775,"[0.0, 0.036845870316028595, 0.1715259999036789, 0.0, 0.0, 0.0, 0.054492734372615814, 0.07939453423023224, 0.2948320508003235, 0.0, 0.10333402454853058, 0.0, 0.0, 0.0, 0.42072612047195435, 0.0, 0.0, 0.0, 0.0, 0.0]"
2785,"[0.0, 0.0, 0.07852578163146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08637724816799164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2795,"[0.0, 0.0, 0.34311720728874207, 0.0, 0.0, 0.0, 0.00923172291368246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2805,"[0.0, 0.0, 0.00303325685672462, 0.05606415122747421, 0.0, 0.0, 0.024707607924938202, 0.009888235479593277, 0.0, 0.0, 0.13269196450710297, 0.0, 0.0, 0.023152094334363937, 0.0, 0.0, 0.004006488714367151, 0.0530482716858387, 0.0, 0.0]"
2815,"[0.0, 0.0, 0.003353632753714919, 0.04444800317287445, 0.0, 0.0, 0.0, 0.006101165898144245, 0.0, 0.002794884145259857, 0.3792935311794281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2825,"[0.0, 0.019086508080363274, 0.0, 0.0, 0.0, 0.010502397082746029, 0.0, 0.0, 0.0, 0.0, 0.05817984417080879, 0.0, 0.0, 0.0, 0.00021634867880493402, 0.0, 0.0, 0.0, 0.006293504498898983, 0.0]"
2835,"[0.0, 0.07561586052179337, 0.0, 0.0, 0.0, 0.0014905050629749894, 0.0, 0.0, 0.0, 0.0, 0.017832916229963303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03591756895184517, 0.0]"
2845,"[0.0, 0.0, 0.08441349864006042, 0.0, 0.03593386337161064, 0.0, 0.0, 0.21431183815002441, 0.0, 0.0, 0.2294909507036209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018400469794869423, 0.0]"
2855,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07240131497383118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15650957822799683, 0.0]"
2865,"[0.0, 0.17624302208423615, 0.06753810495138168, 0.0, 0.0, 0.0, 0.0, 0.013403878547251225, 0.0, 0.0, 0.03928705304861069, 0.0, 0.0, 0.008654561825096607, 0.0, 0.0, 0.0, 0.002173131098970771, 0.027885189279913902, 0.0]"
2875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3477071225643158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07582499831914902, 0.0]"
2885,"[0.009710313752293587, 0.0, 0.0, 0.0, 0.0, 0.016492709517478943, 0.031484752893447876, 0.0, 0.0, 0.02045961655676365, 0.19903096556663513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014904359122738242, 0.16842623054981232, 0.007411578204482794]"
2895,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01648230478167534, 0.0, 0.0, 0.0, 0.007944123819470406, 0.12470407783985138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02066386677324772, 0.0]"
2905,"[0.0, 0.0, 0.17073754966259003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15884698927402496, 0.018464429304003716, 0.19176645576953888, 0.0, 0.0, 0.002393285511061549, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2915,"[0.0, 0.11302035301923752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08074063807725906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10991691052913666, 0.0]"
2925,"[0.0, 0.0, 0.07335128635168076, 0.0, 0.0, 0.0, 0.006328303832560778, 0.0, 0.05947784706950188, 0.0, 0.1296757608652115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05418721213936806, 0.0]"
2935,"[0.0, 0.0, 0.26421478390693665, 0.0, 0.0, 0.0, 0.0, 0.06591904908418655, 0.0, 0.0, 0.07412586361169815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2945,"[0.0, 0.0, 0.0, 0.0, 0.05847777798771858, 0.0, 0.0, 0.029391935095191002, 0.0, 0.0, 0.14766907691955566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10301881283521652, 0.0]"
2955,"[0.0, 0.03589864820241928, 0.0025844895280897617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0168920885771513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2965,"[0.0, 0.001470617949962616, 0.0, 0.0, 0.006457849405705929, 0.0, 0.0017917422810569406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2975,"[0.0, 0.0, 0.0, 0.0, 0.01684378646314144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13951744139194489, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1337883323431015, 0.0]"
2985,"[0.0, 0.12778539955615997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03692932799458504, 0.0, 0.0, 0.040582071989774704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014204849489033222, 0.0]"
2995,"[0.0, 0.0, 0.06701498478651047, 0.0, 0.0, 0.0, 0.6634278297424316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3005,"[0.0, 0.004079088568687439, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06358253210783005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
