movie_id,movie_title,movie_genres,poster_url
2806,Teaching Mrs. Tingle (1999),"4, 16",https://image.tmdb.org/t/p/w500/cGv0tkWZZSmoaPYiOsDcGmMhKq7.jpg
1475,Kama Sutra: A Tale of Love (1996),14,https://image.tmdb.org/t/p/w500/sptijXzApZhbOyqYq9P7627RAYw.jpg
2786,Haunted Honeymoon (1986),4,https://image.tmdb.org/t/p/w500/jBCucUiw7Incipok1xvUa9AVhW.jpg
1619,Seven Years in Tibet (1997),"7, 18",https://image.tmdb.org/t/p/w500/5euQXAgJ34TdUFl1t3O6Jw2lJAs.jpg
779,'Til There Was You (1997),"7, 14",https://image.tmdb.org/t/p/w500/ndbW89bKquf5gMXgncY2fCkrIa.jpg
2190,Why Do Fools Fall In Love? (1998),7,https://image.tmdb.org/t/p/w500/tSj2g6VdJ2UXeWk9wRa19SsxRFg.jpg
2483,"Day of the Beast, The (El Día de la bestia) (1995)","4, 10, 16",https://image.tmdb.org/t/p/w500/yEXhgACPIV4PmTgHT2HS3Ko2oS3.jpg
1283,High Noon (1952),19,https://image.tmdb.org/t/p/w500/2rWF1ObmtjPvsO266Cd2eXRw0cQ.jpg
501,Naked (1993),7,https://image.tmdb.org/t/p/w500/xMYP4uaNeyPmX4FQ2xxWk2eIN6K.jpg
3365,"Searchers, The (1956)",19,https://image.tmdb.org/t/p/w500/lWkOfWaV87QIkvi7vbiAiBu0NOB.jpg
3501,Murphy's Romance (1985),"4, 14",https://image.tmdb.org/t/p/w500/hCl1X4Fh8LTQV283AJ5sKUanxV7.jpg
1500,Grosse Pointe Blank (1997),"4, 5",https://image.tmdb.org/t/p/w500/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg
1184,Mediterraneo (1991),"4, 18",https://image.tmdb.org/t/p/w500/qcSllnawrz4VfnkSx5yanr7kSn2.jpg
437,Cops and Robbersons (1994),4,https://image.tmdb.org/t/p/w500/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg
2099,Song of the South (1946),"1, 2, 3, 12",https://image.tmdb.org/t/p/w500/lFlWpfcw8TCmZ88jw6e943vEbtu.jpg
2759,Dick (1999),4,https://image.tmdb.org/t/p/w500/aBG4XoK5xkujl4crloPs6bStl4m.jpg
2093,Return to Oz (1985),"1, 3, 8, 15",https://image.tmdb.org/t/p/w500/prd9KCTa12RDnKgyfR9hWHbMzBI.jpg
947,My Man Godfrey (1936),4,https://image.tmdb.org/t/p/w500/wtfOW7fIxBZWY78rvUoPpWhMSiR.jpg
3519,Force 10 from Navarone (1978),"0, 18",https://image.tmdb.org/t/p/w500/3bFRwivCZuXx7fHWt4SpYaiHkNL.jpg
425,Blue Sky (1994),"7, 14",https://image.tmdb.org/t/p/w500/494spyPbDukk57ONXp10bfMyOY4.jpg
2504,200 Cigarettes (1999),"4, 7",https://image.tmdb.org/t/p/w500/ssbx2Mk5ZCJWpXALuP2AdG0GFIT.jpg
1996,Poltergeist III (1988),"10, 16",https://image.tmdb.org/t/p/w500/pLewUibOJLGISvMqB94mAMdjz2q.jpg
1410,"Evening Star, The (1996)","4, 7",https://image.tmdb.org/t/p/w500/6zIiLTLhcOVeyxxdwhRHDbP5wYG.jpg
148,"Awfully Big Adventure, An (1995)",7,https://image.tmdb.org/t/p/w500/tfXBuRBMbyu9IF9KCFz3kXeWQDT.jpg
688,Operation Dumbo Drop (1995),"0, 1, 4, 18",https://image.tmdb.org/t/p/w500/qIJlpbMCKg9O1C7gaiyDFaUWf9b.jpg
3096,My Man Godfrey (1957),4,https://image.tmdb.org/t/p/w500/wtfOW7fIxBZWY78rvUoPpWhMSiR.jpg
3859,"Eyes of Tammy Faye, The (2000)",6,https://image.tmdb.org/t/p/w500/h09nsvxZH72zx2U8gS8vrg47aRk.jpg
3696,Night of the Creeps (1986),"4, 10, 15",https://image.tmdb.org/t/p/w500/A3s2tQGNb6mhlr1hPZeE5F8IUwp.jpg
3213,Batman: Mask of the Phantasm (1993),"2, 3",https://image.tmdb.org/t/p/w500/hT4ehUteagUrhUOHAtmYiY7mp5l.jpg
2375,"Money Pit, The (1986)",4,https://image.tmdb.org/t/p/w500/bohhidIi1WWU5NNYF9l5wLQu3Ii.jpg
2771,Brokedown Palace (1999),7,https://image.tmdb.org/t/p/w500/pWxoggA0KCS5oMPDOjIDYZYzryE.jpg
126,"NeverEnding Story III, The (1994)","1, 3, 8",https://image.tmdb.org/t/p/w500/o75HHfr23sgeqIeUPwjKY0V9Ppi.jpg
263,Ladybird Ladybird (1994),7,https://image.tmdb.org/t/p/w500/91KSK1xKdVEIDASKRo9ahBFCtM2.jpg
719,Multiplicity (1996),4,https://image.tmdb.org/t/p/w500/t3CUIrzJwxIS7uS1YDJdfSJuPAo.jpg
735,Cemetery Man (Dellamorte Dellamore) (1994),"4, 10",https://image.tmdb.org/t/p/w500/cI5AV3jCuxmoQp0N7Z16SI2b7Xk.jpg
1015,Homeward Bound: The Incredible Journey (1993),"1, 3",https://image.tmdb.org/t/p/w500/el6dJEpK97OJRQiQhuiSGk2jkV5.jpg
1940,Gentleman's Agreement (1947),7,https://image.tmdb.org/t/p/w500/aCCRbcmigPk00f34hpJuWZuvABo.jpg
638,Jack and Sarah (1995),14,https://image.tmdb.org/t/p/w500/yWMj1KMfnixB35qa2IZKniHF4sn.jpg
3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)","7, 18",https://image.tmdb.org/t/p/w500/hZmsRLsCnE9Zshf1YJONUpCOhds.jpg
1812,Wide Awake (1998),"3, 4, 7",https://image.tmdb.org/t/p/w500/xnqLUL2l71KVSaqiz9fbFpXtEFe.jpg
3889,Highlander: Endgame (2000),"0, 1, 8",https://image.tmdb.org/t/p/w500/pFgdn4kwtgLjd73lXFtif7G2GWs.jpg
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",7,https://image.tmdb.org/t/p/w500/k6XfHExAs3bTZOCuQWqeVS7xiqu.jpg
2290,Stardust Memories (1980),"4, 7",https://image.tmdb.org/t/p/w500/y1EHgpL2hMVRcr6tIOy7VGLxaPs.jpg
2034,"Black Hole, The (1979)",15,https://image.tmdb.org/t/p/w500/nQPuKXHXzYEi1cjYq61rhuhZ39U.jpg
3520,How to Stuff a Wild Bikini (1965),4,https://image.tmdb.org/t/p/w500/285efVjhE5xMnKWVJDRieEcBqQd.jpg
2075,Mephisto (1981),"7, 18",https://image.tmdb.org/t/p/w500/SNJoUTU8PSxQlj3RkrwYGOQPyj.jpg
2419,Extremities (1986),"7, 16",https://image.tmdb.org/t/p/w500/zG2EsB1lw9uNRoYn6BQNUEFADZZ.jpg
2316,Practical Magic (1998),"7, 14",https://image.tmdb.org/t/p/w500/AwmToSgf2IL3aHv0QRVsR5KvChv.jpg
2468,Jumpin' Jack Flash (1986),"0, 4, 14, 16",https://image.tmdb.org/t/p/w500/znVUM7RUBwQ16Q9lTmuMpaWJ7so.jpg
505,North (1994),4,https://image.tmdb.org/t/p/w500/e4JEG7dstmurXMUPOW9Jy6UDR9F.jpg
355,"Flintstones, The (1994)","3, 4",https://image.tmdb.org/t/p/w500/hJ0BqcVItbqe92LfsUC8zcNvwuc.jpg
3466,Heart and Souls (1993),"4, 8",https://image.tmdb.org/t/p/w500/ik6GtJXMoq5tA581IMeBHr7Wocf.jpg
1810,Primary Colors (1998),7,https://image.tmdb.org/t/p/w500/1FDR837wg7bi02F1R7JESCoPWBD.jpg
3302,Beautiful People (1999),4,https://image.tmdb.org/t/p/w500/9JEOSEHK8AgvYUUxTJ8b9kkJ4XX.jpg
195,Something to Talk About (1995),"4, 7, 14",https://image.tmdb.org/t/p/w500/a52KpsmvLNdTdmDzw1fUrJONpfH.jpg
2279,Urban Legend (1998),"10, 16",https://image.tmdb.org/t/p/w500/9kjGrnhMz37RYEd5BFcrU1qkPkl.jpg
945,Top Hat (1935),"4, 12, 14",https://image.tmdb.org/t/p/w500/qoPBiN6PBs2NsP7BNOJGCnmwruG.jpg
1946,Marty (1955),"7, 14",https://image.tmdb.org/t/p/w500/8tnGO5VoAQII4DbE3hozWKhV4BY.jpg
829,Joe's Apartment (1996),"4, 12",https://image.tmdb.org/t/p/w500/a06jrMRurcq7sYdhFK2LNs8bRt8.jpg
2752,Outrageous Fortune (1987),"4, 13",https://image.tmdb.org/t/p/w500/fBW8jvJZPergKfkkZYWk93cpJZ6.jpg
1904,Henry Fool (1997),"4, 7",https://image.tmdb.org/t/p/w500/1Uun13GJi5U0gs303e7BnER6SpG.jpg
3909,Woman on Top (2000),"4, 14",https://image.tmdb.org/t/p/w500/7SGpW51PI09uG8WxKQn8K5PEJDn.jpg
2436,Tea with Mussolini (1999),4,https://image.tmdb.org/t/p/w500/i3rAPxhhDjqsL1rZJM57pyR7xFW.jpg
3479,Ladyhawke (1985),"1, 8, 14",https://image.tmdb.org/t/p/w500/l3nRJ9Cs7C1AZ7das8S76QqwqjI.jpg
3718,American Pimp (1999),6,https://image.tmdb.org/t/p/w500/2vEP0mubKIp5Xexfj23SvN86aDD.jpg
3613,Things Change (1988),4,https://image.tmdb.org/t/p/w500/xKjGI2AAg5UHaBvVVR7oI865Zth.jpg
3705,Bird on a Wire (1990),"0, 1, 14, 16",https://image.tmdb.org/t/p/w500/liMWv3o05MbXV0QoDdFNsincUxa.jpg
2166,Return to Paradise (1998),"7, 14",https://image.tmdb.org/t/p/w500/dGUawoxSaLmexaJuMAPg0YEwzyi.jpg
179,Mad Love (1995),"7, 14",https://image.tmdb.org/t/p/w500/glhctWoYw1jg8z0FUSwFD4UTNi4.jpg
616,"Aristocats, The (1970)","2, 3",https://image.tmdb.org/t/p/w500/1BVOSmQUhphMgnTxnXyfQ9tL1Sc.jpg
2524,"Towering Inferno, The (1974)","0, 7",https://image.tmdb.org/t/p/w500/mFM1GbrRrT3DWUFFo8koSITFnYe.jpg
1099,"Christmas Carol, A (1938)",7,https://image.tmdb.org/t/p/w500/1gjT65lS29BbclJlmGvtwnT7hya.jpg
2937,"Palm Beach Story, The (1942)",4,https://image.tmdb.org/t/p/w500/vl3MVnrUsCa0wRsFTVU0ohbtWy6.jpg
1154,T-Men (1947),9,https://image.tmdb.org/t/p/w500/gmFklBSJdi38WDjJUq0mXRXe2qt.jpg
2195,Dirty Work (1998),4,https://image.tmdb.org/t/p/w500/pLkeHxzyTK5F2TGWruTkebtPKtd.jpg
205,Unstrung Heroes (1995),"4, 7",https://image.tmdb.org/t/p/w500/twnqc80AL55WYnCVz4nMGEGcL7.jpg
3094,Maurice (1987),"7, 14",https://image.tmdb.org/t/p/w500/5Qc7jDFHAcOfZMs7fkdLIPwSlCI.jpg
2589,Friends & Lovers (1999),"4, 7, 14",https://image.tmdb.org/t/p/w500/5zh1PQPN7dl8BX2zdaEYyiNRNXp.jpg
2907,Superstar (1999),4,https://image.tmdb.org/t/p/w500/vfBUCPe6wgt3SwNP7dKlqh8xeyO.jpg
3565,Where the Heart Is (2000),"4, 7",https://image.tmdb.org/t/p/w500/h8PBkTn6kDK9ZMCLj6jP6JnIBhY.jpg
897,For Whom the Bell Tolls (1943),"1, 18",https://image.tmdb.org/t/p/w500/4GuMovYLNkugU945CNsfwzmYfts.jpg
3668,Romeo and Juliet (1968),"7, 14",https://image.tmdb.org/t/p/w500/vaBQKLbSWkXGTOlsz9ARdJP4lvg.jpg
1895,Can't Hardly Wait (1998),"4, 7, 14",https://image.tmdb.org/t/p/w500/r3a5gGWfS0SDS9nriNrJzSSrErf.jpg
2990,Licence to Kill (1989),0,https://image.tmdb.org/t/p/w500/8nzJve63EXA79HGAyidZwivZrQ2.jpg
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",6,https://image.tmdb.org/t/p/w500/pZnBH4ZJnHcVFgeuK81w2tcHvRD.jpg
1472,City of Industry (1997),"5, 16",https://image.tmdb.org/t/p/w500/8sLhOGSCTVeaihjXIy0OjL520F2.jpg
1419,Walkabout (1971),7,https://image.tmdb.org/t/p/w500/24vooYt5StgtgcQObVr1GHuM5gy.jpg
2208,"Lady Vanishes, The (1938)","4, 13, 14, 16",https://image.tmdb.org/t/p/w500/xw0GhX9M3zjbFd7OeYdNHrmZSiH.jpg
2583,Cookie's Fortune (1999),13,https://image.tmdb.org/t/p/w500/tskbsm57aWqU4wsf8sX4ClM77Kf.jpg
2029,Billy's Hollywood Screen Kiss (1997),"4, 14",https://image.tmdb.org/t/p/w500/dUj3KciCFdOPnyavPzhYbbpIHv5.jpg
1482,"Van, The (1996)","4, 7",https://image.tmdb.org/t/p/w500/qiDJv7Zl22GNAXBsbATVbODugWg.jpg
3684,"Fabulous Baker Boys, The (1989)","7, 14",https://image.tmdb.org/t/p/w500/mkAH0YaQT1PGkchOfLXvnYb3ejT.jpg
971,Cat on a Hot Tin Roof (1958),7,https://image.tmdb.org/t/p/w500/reO2NXIYPeBqehTsmia0P9rSMDv.jpg
2841,Stir of Echoes (1999),16,https://image.tmdb.org/t/p/w500/9CyJ5aYF27cITX1WSUTENeP4wBE.jpg
781,Stealing Beauty (1996),7,https://image.tmdb.org/t/p/w500/5ugxnyVmBK952bwOcE4M0szNimx.jpg
2422,"Karate Kid III, The (1989)","0, 1, 7",https://image.tmdb.org/t/p/w500/lVZ3r0iDwGejlCvFEvXGzhQB9ds.jpg
3268,Stop! Or My Mom Will Shoot (1992),"0, 4",https://image.tmdb.org/t/p/w500/yCw4U5FK7C9hVWF2qcLO4EVvkCc.jpg
3836,Kelly's Heroes (1970),"0, 4, 18",https://image.tmdb.org/t/p/w500/hleMxFKSC42yT0TClS4G29HV11n.jpg
859,"Hippie Revolution, The (1996)",6,https://image.tmdb.org/t/p/w500/p5SC0B48GKtwOMLVK0qdY4p164F.jpg
2040,"Computer Wore Tennis Shoes, The (1970)","3, 4",https://image.tmdb.org/t/p/w500/vXfUKvAHTIifAU7IP17kl1ZBGh6.jpg
1388,Jaws 2 (1978),"0, 10",https://image.tmdb.org/t/p/w500/cN3ijEwsn4kBaRuHfcJpAQJbeWe.jpg
1987,Prom Night (1980),10,https://image.tmdb.org/t/p/w500/pKSeyN02R5khphImEIpAdBjQgEP.jpg
1880,Lawn Dogs (1997),7,https://image.tmdb.org/t/p/w500/ggNYSma4nzCkinQjMKpYGz2TlAp.jpg
2669,Pork Chop Hill (1959),18,https://image.tmdb.org/t/p/w500/88LF3thfIx1BDqa5aErseoFXz58.jpg
2891,"Happy, Texas (1999)",4,https://image.tmdb.org/t/p/w500/iSEzKwTDQfmlIFJqKia2cSg88KH.jpg
991,Michael Collins (1996),"7, 18",https://image.tmdb.org/t/p/w500/brIBbU6t9glEGAKRTJ4PMj9OiDC.jpg
3747,Jesus' Son (1999),7,https://image.tmdb.org/t/p/w500/A2lVDbF1oTuCMlh69vLnqugWEAM.jpg
3208,Loaded Weapon 1 (1993),"0, 4",https://image.tmdb.org/t/p/w500/moP0nyVWVisqSeH6nMewWyIPV6z.jpg
1425,Fierce Creatures (1997),4,https://image.tmdb.org/t/p/w500/1Wl0zSEngmsTXjQMVE0GD5s85cM.jpg
1187,Passion Fish (1992),7,https://image.tmdb.org/t/p/w500/g60GELLr2oGnlJX5Yidkl9ufFYv.jpg
1626,Fire Down Below (1997),"0, 7, 16",https://image.tmdb.org/t/p/w500/i9wNTkhAmDfWfEJ6fmpm5VgI6WW.jpg
932,"Affair to Remember, An (1957)",14,https://image.tmdb.org/t/p/w500/jwbWglYHbjqUu8M9DjTYzTOFklt.jpg
147,"Basketball Diaries, The (1995)",7,https://image.tmdb.org/t/p/w500/AhvO1GGDPIgN0hOqZEgaFCbswMK.jpg
4,Waiting to Exhale (1995),"4, 7",https://image.tmdb.org/t/p/w500/qJU6rfil5xLVb5HpJsmmfeSK254.jpg
1821,"Object of My Affection, The (1998)","4, 14",https://image.tmdb.org/t/p/w500/7LlWOHxcDu0Qsf70LnKwMYV63kb.jpg
3664,Puppet Master 5: The Final Chapter (1994),"10, 15, 16",https://image.tmdb.org/t/p/w500/720enBtdvWBRLge8jlJubLTl9Sf.jpg
2505,8MM (1999),16,https://image.tmdb.org/t/p/w500/mhr9xRpjOBqlBjgDwtiOx6FsLvV.jpg
3287,"Tigger Movie, The (2000)","2, 3",https://image.tmdb.org/t/p/w500/9OdZKUdGfaBAUwRLbtWpFWKbILO.jpg
605,One Fine Day (1996),"7, 14",https://image.tmdb.org/t/p/w500/Ao6OFtTH93p0yZ4vFNjHz5QgPrB.jpg
3092,Chushingura (1962),7,https://image.tmdb.org/t/p/w500/ywLKY3hYGWxMhH7UNr19JECL2li.jpg
421,Black Beauty (1994),"1, 3",https://image.tmdb.org/t/p/w500/5ZjMNJJabwBEnGVQoR2yoMEL9um.jpg
1379,Young Guns II (1990),"0, 4, 19",https://image.tmdb.org/t/p/w500/7kMjla98srGHlFzAEmoGRcr6GN1.jpg
2287,Them! (1954),"15, 16, 18",https://image.tmdb.org/t/p/w500/tP352STF6BvSROi8K3CMM799TVo.jpg
2154,How Stella Got Her Groove Back (1998),"7, 14",https://image.tmdb.org/t/p/w500/ygmuaJDLYxWJo8eNhq0A63hagrQ.jpg
946,To Be or Not to Be (1942),"4, 7, 18",https://image.tmdb.org/t/p/w500/dDQRpEoyjHT4fzw9cNklIvZuXYg.jpg
1788,Men With Guns (1997),"0, 7",https://image.tmdb.org/t/p/w500/qPDXDeubQVDHGxwV3Jnc3yBUefl.jpg
610,Heavy Metal (1981),"0, 1, 2, 10, 15",https://image.tmdb.org/t/p/w500/h7j6uKamzHH9p7muvIYnln621IE.jpg
1833,Mercury Rising (1998),"0, 7, 16",https://image.tmdb.org/t/p/w500/uB8qfwqvJA2adiVOwsN5clZS4Lo.jpg
650,Moll Flanders (1996),7,https://image.tmdb.org/t/p/w500/lHVpzsvjLU7qSCB8UWFqIAavSRu.jpg
122,Boomerang (1992),"4, 14",https://image.tmdb.org/t/p/w500/nmca3IeMIe3DLD8WOyvnmvGanIo.jpg
3015,Coma (1978),16,https://image.tmdb.org/t/p/w500/kNMfXPm1f8OgVYFU4aEhmP9TJzO.jpg
2606,Idle Hands (1999),"4, 10",https://image.tmdb.org/t/p/w500/mCO4gU1lkViGXTkoRBEYrvjDIJu.jpg
1988,Hello Mary Lou: Prom Night II (1987),10,https://image.tmdb.org/t/p/w500/i8kA5ImH7fWn8JBsilBJPTVdRvv.jpg
3820,Thomas and the Magic Railroad (2000),3,https://image.tmdb.org/t/p/w500/9AgSNUCfxPu52ruUv5FDoVJx92n.jpg
2877,Tommy (1975),"7, 12",https://image.tmdb.org/t/p/w500/pAImVnqBJwoFAKrcpAe17JjLGUs.jpg
71,Fair Game (1995),0,https://image.tmdb.org/t/p/w500/qcxsWOzBaF7MZNNThtRQWQ9Wrdk.jpg
3746,Butterfly (La Lengua de las Mariposas) (2000),"7, 18",https://image.tmdb.org/t/p/w500/2ZsZPH9FpC5M0ifk2gzTyZYjSER.jpg
707,Mulholland Falls (1996),"5, 9, 16",https://image.tmdb.org/t/p/w500/tT5rYDXloX5ZxISr8HdlRC9TBcP.jpg
3727,Near Dark (1987),"4, 10",https://image.tmdb.org/t/p/w500/hVhFNn3IQxxARvnpLIKMx8ZfTtG.jpg
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),7,https://image.tmdb.org/t/p/w500/xF4oCG3PLNbcrtPZbqB3BtkIbKg.jpg
255,"Jerky Boys, The (1994)",4,https://image.tmdb.org/t/p/w500/yUbdqyZaeaoNKBQmnmtim1IIAf1.jpg
3188,"Life and Times of Hank Greenberg, The (1998)",6,https://image.tmdb.org/t/p/w500/TjuQD2mk4obqZl42R6puzrE5pO.jpg
3284,They Might Be Giants (1971),"4, 14",https://image.tmdb.org/t/p/w500/yzv8J2Vu63AQyEw5D9ckyBgn9Fo.jpg
2668,Swamp Thing (1982),"10, 15",https://image.tmdb.org/t/p/w500/7BGaE9A7UeyxH29aeFbQfzEmIi0.jpg
1797,Everest (1998),6,https://image.tmdb.org/t/p/w500/4xmndWnTYTE4bDdlWrkZyaGcZlo.jpg
3098,"Natural, The (1984)",7,https://image.tmdb.org/t/p/w500/u4IbLxbb1p9X9pMAUn4ddJztO60.jpg
3847,"Ilsa, She Wolf of the SS (1974)",10,https://image.tmdb.org/t/p/w500/u0N1LnpRSR5sLmiLMgRv0mlTXk9.jpg
2051,Herbie Goes to Monte Carlo (1977),"1, 3, 4",https://image.tmdb.org/t/p/w500/4gMplOTJWAj1oNrv0QJG6SGhBNQ.jpg
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",7,https://image.tmdb.org/t/p/w500/r6LnCMQUwsHWPTNDuUuuKR5zgjt.jpg
2971,All That Jazz (1979),12,https://image.tmdb.org/t/p/w500/culCEdj4srLljefgn4XKd6k3C5t.jpg
726,Last Dance (1996),7,https://image.tmdb.org/t/p/w500/hsMe9TYfPs1VfpZs9xVLZBVGcES.jpg
2426,"Theory of Flight, The (1998)","4, 7, 14",https://image.tmdb.org/t/p/w500/wnvKxQ2PwqLf1QOtblr8ICrxXTi.jpg
2151,"Gods Must Be Crazy II, The (1989)",4,https://image.tmdb.org/t/p/w500/sxPpBTB2Rd5PHs97E2zn0t9GCSp.jpg
3606,On the Town (1949),12,https://image.tmdb.org/t/p/w500/lEU8QQmIayAtPZrCDf2czQgTjQ1.jpg
164,Devil in a Blue Dress (1995),"5, 9, 13, 16",https://image.tmdb.org/t/p/w500/5lcJhwKGavLbPva17QkTBhLfqEk.jpg
459,"Getaway, The (1994)",0,https://image.tmdb.org/t/p/w500/ftbdJTJi6mR5iZV5ESJWv8f8pWN.jpg
2749,"Morning After, The (1986)","7, 13",https://image.tmdb.org/t/p/w500/oHApzMOXhu8FXRramzbce8UUCs2.jpg
2306,Holy Man (1998),4,https://image.tmdb.org/t/p/w500/sfJBsOdSbgLLarO6GIS0dWzFcCv.jpg
2787,Cat's Eye (1985),10,https://image.tmdb.org/t/p/w500/sHnFLRNNvA4eX6ExIFVRfTQSoWC.jpg
1085,"Old Man and the Sea, The (1958)","1, 7",https://image.tmdb.org/t/p/w500/6Q34dJL6m1vdzAr0jDDKDmNL52e.jpg
2022,"Last Temptation of Christ, The (1988)",7,https://image.tmdb.org/t/p/w500/7L4qwrC1mipZXJfU5oRgQWChLv1.jpg
193,Showgirls (1995),7,https://image.tmdb.org/t/p/w500/atjtGFIIt9QMGf9ELyboq5cl466.jpg
2906,Random Hearts (1999),"7, 14",https://image.tmdb.org/t/p/w500/k7LoKDWDesvYD7DXDh9Ewlxtcx8.jpg
1018,That Darn Cat! (1965),"3, 4, 13",https://image.tmdb.org/t/p/w500/by92HEWg2d4WrkgbUIPEA0ufsHI.jpg
3248,Sister Act 2: Back in the Habit (1993),4,https://image.tmdb.org/t/p/w500/2jmPYqep3r2eumauyTauNIhSmR7.jpg
2867,Fright Night (1985),"4, 10",https://image.tmdb.org/t/p/w500/1fqjthlQDW4KHiZeNga4cJ7kdpj.jpg
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",7,https://image.tmdb.org/t/p/w500/jWqh1CJWAEcxckMRrf6ARhIEh0R.jpg
3117,Ride with the Devil (1999),"7, 14, 18",https://image.tmdb.org/t/p/w500/pH3J5IUzho4ZVaRuTuErzqHHovb.jpg
341,Double Happiness (1994),7,https://image.tmdb.org/t/p/w500/5sbnCdiFoZLe4G27ERS7wtj1lCY.jpg
1762,Deep Rising (1998),"0, 10, 15",https://image.tmdb.org/t/p/w500/fCRNZE9HVeMT7T7A5aU3DLxANCX.jpg
3385,Volunteers (1985),4,https://image.tmdb.org/t/p/w500/35f6DPxoRswSTQickRVGe33i2cL.jpg
2828,Dudley Do-Right (1999),"3, 4",https://image.tmdb.org/t/p/w500/4LP5BieqdFNlCFjxsvaA3d6hGGd.jpg
304,Roommates (1995),"4, 7",https://image.tmdb.org/t/p/w500/lJw5OJlRrMfUcFuXGjzXm5CCo8n.jpg
3097,"Shop Around the Corner, The (1940)","4, 14",https://image.tmdb.org/t/p/w500/dZ1aEzGYRiqJwPfjS6VL7wUkHmF.jpg
309,"Red Firecracker, Green Firecracker (1994)",7,https://image.tmdb.org/t/p/w500/wmW9WnTTBib4XTiLOYtLOlxvh5G.jpg
2536,"Concorde: Airport '79, The (1979)",7,https://image.tmdb.org/t/p/w500/bsKUgMi01dme7IDdEWRJSMBNj6R.jpg
1844,Live Flesh (1997),7,https://image.tmdb.org/t/p/w500/7YPGYeamF6AuyxhKqbd5oNKKCCy.jpg
3296,To Sir with Love (1967),7,https://image.tmdb.org/t/p/w500/xMaVwTfgETmPs5yp3lNK5SeWCtB.jpg
1805,Wild Things (1998),"5, 7, 13, 16",https://image.tmdb.org/t/p/w500/wrcTDD9T7Ga5c9MW7kaOo2qwIvW.jpg
2522,Airport '77 (1977),7,https://image.tmdb.org/t/p/w500/m9b3frZR0Wu8I3ayN3QPrxfZMvC.jpg
117,"Young Poisoner's Handbook, The (1995)",5,https://image.tmdb.org/t/p/w500/d3Lakfy0K1eRHUbay9kMeWdt7y6.jpg
319,Shallow Grave (1994),16,https://image.tmdb.org/t/p/w500/7IdrAxax97Yrlnm8gJjHtWL73LY.jpg
1104,"Streetcar Named Desire, A (1951)",7,https://image.tmdb.org/t/p/w500/aicdlO5vt7z2ARm279eGzJeYCLQ.jpg
2372,Fletch Lives (1989),4,https://image.tmdb.org/t/p/w500/A30iCFQVKXvQzGHEE4hyVC0QtrD.jpg
3339,Cross of Iron (1977),18,https://image.tmdb.org/t/p/w500/fR6pqh5aFn0fawsn7sR2zC15swx.jpg
1340,Bride of Frankenstein (1935),10,https://image.tmdb.org/t/p/w500/5241zUwe7rC17MNc2QpCBKKdp1N.jpg
3430,Death Wish (1974),"0, 7",https://image.tmdb.org/t/p/w500/g0eEEZAqMf98ULQnoiORuazjOpn.jpg
1755,Shooting Fish (1997),14,https://image.tmdb.org/t/p/w500/dZpmEHrdxlJyJFf8lwfgKSXBk6X.jpg
3387,Who's Harry Crumb? (1989),4,https://image.tmdb.org/t/p/w500/6iUoyyaMklULVoGJDyHcN4nGgSX.jpg
1925,Wings (1927),"7, 14, 18",https://image.tmdb.org/t/p/w500/kEl6KCBgdmT1Nex3ka0EIWAOmtm.jpg
3915,Girlfight (2000),7,https://image.tmdb.org/t/p/w500/oLi7gsiT29KH5OoDC3oNMROHxFI.jpg
2693,Trekkies (1997),6,https://image.tmdb.org/t/p/w500/o6MYZAcI2A7VfJkcIvCDbFPISLP.jpg
1323,Amityville 3-D (1983),10,https://image.tmdb.org/t/p/w500/gYvFL6REedBvjTSzVAhyk5imJgq.jpg
2936,Sullivan's Travels (1942),4,https://image.tmdb.org/t/p/w500/z5cqIM0ysVjkCmaDfyTQnlozdIp.jpg
381,When a Man Loves a Woman (1994),7,https://image.tmdb.org/t/p/w500/cA1uMNX3sdWAWfMZbsgm1VIJYSY.jpg
213,Burnt By the Sun (Utomlyonnye solntsem) (1994),7,https://image.tmdb.org/t/p/w500/gaAJuYKkJ3tEkpwmLy67MpbBpwY.jpg
315,"Specialist, The (1994)",0,https://image.tmdb.org/t/p/w500/imt2pLZmvOiaH1HteyToJVjJGcH.jpg
3316,Reindeer Games (2000),"0, 16",https://image.tmdb.org/t/p/w500/5ZQpRgKgRIF0IgBx3kGYSNPRtvT.jpg
3846,Easy Money (1983),4,https://image.tmdb.org/t/p/w500/nREZhCfkUgl6XqMZAvd6DCbVj2c.jpg
458,Geronimo: An American Legend (1993),"7, 19",https://image.tmdb.org/t/p/w500/9FNuwnhHngkblD6eVRXnmJN8kQq.jpg
938,Gigi (1958),12,https://image.tmdb.org/t/p/w500/v4jPy20pdYIFiqtsNvrek7l6ALl.jpg
3946,Get Carter (2000),"0, 7, 16",https://image.tmdb.org/t/p/w500/xGANaRWD6638ch1qQmqgRp395R6.jpg
