id,features
4064,"[0.0, 0.0, 0.0, 0.016253577545285225, 0.0, 0.0, 0.8514888882637024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4074,"[0.23074784874916077, 0.0, 0.0, 0.0, 0.0, 0.20670084655284882, 0.035238102078437805, 0.0, 0.0, 0.0, 0.0, 0.034361831843853, 0.20891915261745453, 0.03706100210547447, 0.0, 0.0, 0.11792624741792679, 0.0, 0.0, 0.1986713707447052]"
4084,"[0.0, 0.01847795397043228, 0.009098581038415432, 0.028613323345780373, 0.6198723316192627, 0.13066862523555756, 0.0, 0.5587578415870667, 0.0, 0.0, 0.007925155572593212, 0.2999379336833954, 0.08432378619909286, 0.0, 0.08553490042686462, 0.041392333805561066, 0.08172740787267685, 0.10108116269111633, 0.0, 0.0]"
4094,"[0.3618159294128418, 0.0, 0.0, 0.0379103347659111, 0.06138322129845619, 0.0, 0.0, 0.07809796929359436, 0.0, 0.04596458002924919, 0.0, 0.0, 0.24168317019939423, 0.253568559885025, 0.014784978702664375, 0.10277333110570908, 0.018450334668159485, 0.07188423722982407, 0.05901447683572769, 0.4784836173057556]"
4104,"[0.0, 0.0, 0.0, 0.3447650969028473, 0.0, 0.020469041541218758, 0.37450647354125977, 0.0, 0.009590016677975655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10204597562551498, 0.0, 0.0, 0.0]"
4114,"[0.0, 0.0, 0.0, 0.2444327026605606, 0.29249951243400574, 0.0, 0.0, 0.45663022994995117, 0.0, 0.0, 0.0, 0.032246608287096024, 0.1614549458026886, 0.0, 0.0, 0.0, 0.05287900194525719, 0.0, 0.3496946692466736, 0.0]"
4124,"[0.0, 0.05501987785100937, 0.0, 0.0, 0.04696261137723923, 0.0, 0.0, 0.007604244165122509, 0.0, 0.00798029638826847, 0.0, 0.00024082632444333285, 0.0, 0.0, 0.4356808662414551, 0.0, 0.0, 0.0008758815820328891, 0.0, 0.0]"
4134,"[0.0, 0.07463289797306061, 0.0, 0.0, 0.18038849532604218, 0.02684994414448738, 0.0, 0.0, 0.0438908115029335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4205421805381775, 0.05805061385035515, 0.38476330041885376, 0.01883583329617977, 0.0, 0.06881045550107956]"
4144,"[0.00925130769610405, 0.0, 0.0, 0.20134104788303375, 0.016825543716549873, 0.2540421485900879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18138395249843597, 0.0, 0.0741419717669487, 0.002061209175735712]"
4154,"[0.0, 0.0, 0.0, 0.0, 0.0594637431204319, 0.5115630030632019, 0.0, 0.0, 0.0, 0.0, 0.2753700613975525, 0.10682500153779984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4164,"[0.18891383707523346, 0.0, 0.0, 0.0, 0.21359901130199432, 0.0, 0.0, 0.23098252713680267, 0.23581421375274658, 0.08575483411550522, 0.0, 0.5715417265892029, 0.11004037410020828, 0.0, 0.3316301703453064, 0.5285125374794006, 0.10912831872701645, 0.0, 0.1305672973394394, 0.019379321485757828]"
4174,"[0.0, 0.3089280426502228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35350075364112854, 0.08937176316976547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4378441870212555, 0.0, 0.0, 0.0]"
4184,"[0.019433509558439255, 0.0, 0.0, 0.3094915449619293, 0.0, 0.2816566228866577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14259223639965057, 0.0, 0.0, 0.0]"
4194,"[0.3147037625312805, 0.0, 0.0, 0.044193919748067856, 0.08179590106010437, 0.0886487066745758, 0.0, 0.0, 0.012832747772336006, 0.0, 0.0, 0.0, 0.21418678760528564, 0.2621102035045624, 0.025527087971568108, 0.0, 0.4210939407348633, 0.0, 0.0, 0.18511542677879333]"
4204,"[0.06176118925213814, 0.0, 0.0, 0.17001968622207642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0027490006759762764, 0.0, 0.12403237074613571, 0.0, 0.0, 0.10668890923261642, 0.22121059894561768, 0.0005229954840615392, 0.4274188280105591]"
4214,"[0.3446320593357086, 0.2649538218975067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12675310671329498, 0.21201345324516296, 0.0, 0.0, 0.0, 0.03029070980846882, 0.0, 0.0, 0.11438942700624466, 0.0, 0.0, 0.0]"
4224,"[0.4748358726501465, 0.0, 0.0, 0.05747271701693535, 0.0, 0.0, 0.0, 0.08156450092792511, 0.0, 0.025745302438735962, 0.0, 0.08245198428630829, 0.09832911938428879, 0.26067256927490234, 0.0, 0.22052597999572754, 0.09206800162792206, 0.0, 0.0006192877772264183, 0.4349174499511719]"
4234,"[0.10310070216655731, 0.2822605073451996, 0.0888620987534523, 0.0, 0.01737836003303528, 0.0, 0.013717800378799438, 0.05278113856911659, 0.01760798506438732, 0.10766637325286865, 0.0, 0.0, 0.0, 0.0, 0.13314317166805267, 0.19313044846057892, 0.400308758020401, 0.020087314769625664, 0.0, 0.0049831559881567955]"
4244,"[0.29039210081100464, 0.06892655789852142, 0.0, 0.045382577925920486, 0.03114699013531208, 0.023343607783317566, 0.0, 0.0, 0.05228375270962715, 0.054168619215488434, 0.0, 0.004603753797709942, 0.026833390817046165, 0.6637698411941528, 0.0, 0.12103018909692764, 0.30465584993362427, 0.0, 0.0, 0.19606034457683563]"
4254,"[0.06596200913190842, 0.0, 0.0, 0.02225356362760067, 0.045392442494630814, 0.09668958187103271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.403596431016922, 0.16734100878238678, 0.0, 0.0030202812049537897, 0.3039076328277588, 0.0, 0.02666078321635723, 0.5766404271125793]"
4264,"[0.0, 0.0, 0.0, 0.012929856777191162, 0.0, 0.19770506024360657, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023572729900479317, 0.0, 0.19945350289344788, 0.0, 0.1700710654258728, 0.18084080517292023, 0.20530366897583008, 0.0]"
4274,"[0.0, 0.0, 0.0, 0.0, 0.5293732285499573, 0.0, 0.0, 0.0, 0.12465072423219681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08152523636817932, 0.01838560961186886, 0.3177728056907654, 0.0, 0.0, 0.0]"
4284,"[0.2062365561723709, 0.0, 0.0, 0.0, 0.22235159575939178, 0.230327308177948, 0.0, 0.011764352209866047, 0.044693198055028915, 0.0, 0.0, 0.0, 0.3938937187194824, 0.013714460656046867, 0.18075492978096008, 0.0, 0.43413427472114563, 0.003749335650354624, 0.0, 0.057393282651901245]"
4294,"[0.18552613258361816, 0.0, 0.0, 0.030994031578302383, 0.13957305252552032, 0.05515647307038307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25243061780929565, 0.0, 0.42897504568099976, 0.1556972712278366, 0.24807991087436676, 0.0007803892367519438, 0.0, 0.321749210357666]"
4304,"[0.2220194935798645, 0.0, 0.0, 0.0, 0.5639785528182983, 0.030813483521342278, 0.03827331215143204, 0.04551825672388077, 0.42473429441452026, 0.0, 0.07021912932395935, 0.20636433362960815, 0.24632763862609863, 0.0, 0.0, 0.1445799320936203, 0.06130197271704674, 0.0, 0.40396589040756226, 0.21520915627479553]"
4314,"[0.4757044017314911, 0.0, 0.0, 0.11170684546232224, 0.08961859345436096, 0.24263818562030792, 0.0, 0.011171502061188221, 0.025290273129940033, 0.0, 0.0, 0.1929897665977478, 0.17800994217395782, 0.37562742829322815, 0.14737951755523682, 0.0, 0.2853564918041229, 0.07464641332626343, 0.0, 0.20969544351100922]"
4324,"[1.117459774017334, 0.028788724914193153, 0.0, 0.0, 0.0, 0.0, 0.035486336797475815, 0.0, 0.04051273316144943, 0.13716962933540344, 0.0, 0.0, 0.0, 0.0, 0.0074018994346261024, 0.0, 0.0, 0.0, 0.032978687435388565, 0.09274990111589432]"
4334,"[0.0, 0.0, 0.0, 0.020227184519171715, 0.5182082653045654, 0.0, 0.0, 0.0450863316655159, 0.20804600417613983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10811275243759155, 0.32634198665618896, 0.0, 0.0, 0.0]"
4344,"[0.19181756675243378, 0.0, 0.021562892943620682, 0.0, 0.0, 0.0, 0.0022617229260504246, 0.0, 0.0, 0.0, 0.0, 0.07420562952756882, 0.0, 0.049699485301971436, 0.0, 0.06893084198236465, 0.0, 0.07665926218032837, 0.0, 0.0]"
4354,"[0.31513914465904236, 0.08287359774112701, 0.0, 0.04105784371495247, 0.0, 0.06776045262813568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17323409020900726, 0.009205090813338757, 0.0028288967441767454, 0.0, 0.15860959887504578, 0.07753930240869522, 0.0, 0.0077471863478422165]"
4364,"[0.0, 0.2665603756904602, 0.00901105534285307, 0.0, 0.0, 0.0, 0.008009912446141243, 0.0, 0.0, 0.007631236221641302, 0.0, 0.0, 0.0, 0.0, 0.6953002214431763, 0.0, 0.0, 0.0, 0.0, 0.0]"
4374,"[0.22371777892112732, 0.09689079970121384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016046946868300438, 0.002473173663020134, 0.0, 0.0, 0.0, 0.039784546941518784, 0.0, 0.0, 0.3903731107711792, 0.0, 0.0, 0.0]"
4384,"[0.5585663318634033, 0.09034355729818344, 0.0, 0.0, 0.02161305956542492, 0.0, 0.0, 0.0, 0.0, 0.033800724893808365, 0.0, 0.0, 0.4462403357028961, 0.0, 0.013991573825478554, 0.0, 0.16360408067703247, 0.06465693563222885, 0.0, 0.09181699901819229]"
4394,"[0.17094314098358154, 0.0, 0.005824362859129906, 0.0, 0.0, 0.0, 0.07507715374231339, 0.05860784649848938, 0.264005184173584, 0.3166075050830841, 0.0, 0.0, 0.0, 0.38515928387641907, 0.03143497183918953, 0.17640678584575653, 0.22603943943977356, 0.0, 0.0, 0.0]"
4404,"[0.0310790054500103, 0.0, 0.0, 0.0814317986369133, 0.09395822882652283, 0.004829102195799351, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02645977772772312, 0.050853755325078964, 0.0, 0.22197818756103516, 0.0, 0.0, 0.08557011932134628]"
4414,"[0.0, 0.01757974736392498, 0.009423292241990566, 0.15569444000720978, 0.0, 0.0, 0.0, 0.01169629767537117, 0.0, 0.0, 0.0, 0.0, 0.49069932103157043, 0.0, 0.0, 0.0, 0.0, 0.02445494383573532, 0.014081341214478016, 0.0]"
4424,"[0.25918492674827576, 0.0, 0.0, 0.0, 0.0, 0.02650967426598072, 0.08367301523685455, 0.0, 0.0049550458788871765, 0.0, 0.0, 0.0, 0.007504040375351906, 0.0, 0.0, 0.0, 0.3182413578033447, 0.0, 0.0, 0.34210819005966187]"
4434,"[0.0, 0.22063246369361877, 0.0, 0.23516295850276947, 0.0, 0.0, 0.08116865903139114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041926633566617966, 0.0, 0.0, 0.8397595882415771, 0.0, 0.0, 0.0]"
4444,"[0.0, 0.4405043423175812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17987142503261566, 0.0, 0.0, 0.0]"
4454,"[0.0, 0.1049606129527092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004517209250479937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.900662362575531, 0.016549905762076378, 0.018161455169320107, 0.0, 0.066409632563591, 0.049663182348012924]"
4464,"[0.0, 0.0, 0.0, 0.0, 0.6626067161560059, 0.0, 0.0, 0.0, 0.2557747960090637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06675315648317337, 0.0, 0.17324383556842804, 0.0, 0.18488526344299316, 0.0]"
4474,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.20651960372924805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21143777668476105, 0.0, 0.0, 0.0, 0.5177467465400696, 0.0, 0.0, 0.0015819108812138438]"
4484,"[0.1851172149181366, 0.00162370631005615, 0.01252182200551033, 0.0, 0.0, 0.0, 0.16935040056705475, 0.06737250834703445, 0.0, 0.0, 0.0, 0.0, 0.0443756990134716, 0.2068694829940796, 0.1368541121482849, 0.11122065782546997, 0.1778632551431656, 0.03084823489189148, 0.0, 0.11788029968738556]"
4494,"[0.022807439789175987, 0.0, 0.0, 0.0, 0.004398785997182131, 0.0, 0.0, 0.0, 0.013830303214490414, 0.08478415757417679, 0.0, 0.0, 0.02527672052383423, 0.4405577778816223, 0.0, 0.08004911988973618, 0.39797207713127136, 0.0, 0.0, 0.0]"
4504,"[0.3584806025028229, 0.016943125054240227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1297512650489807, 0.15026533603668213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045431192964315414, 0.23197117447853088, 0.0, 0.0, 0.0]"
4514,"[0.0, 0.0, 0.0, 0.07609161734580994, 0.008940021507441998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013694503344595432, 0.0, 0.0, 0.0, 0.3135422170162201, 0.0, 0.0, 0.0, 0.021000497043132782, 0.0]"
4524,"[0.1995859444141388, 0.0, 0.0, 0.0, 0.05868940055370331, 0.12710177898406982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1813136637210846, 0.2017267942428589, 0.11519704759120941, 0.0, 0.0, 0.1535368263721466, 0.029845666140317917, 0.0, 0.22125211358070374]"
4534,"[0.0, 0.7763064503669739, 0.0, 0.0, 0.0, 0.047493964433670044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057653624564409256, 0.0, 0.03624819591641426, 0.0, 0.18133345246315002, 0.0, 0.0, 0.0]"
4544,"[0.14574095606803894, 0.0, 0.0, 0.019698569551110268, 0.0, 0.013952404260635376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21175454556941986, 0.0, 0.0, 0.07927578687667847, 0.0, 0.0, 0.4101753532886505]"
4554,"[1.0150997638702393, 0.016851427033543587, 0.0, 0.0, 0.0, 0.006622903980314732, 0.027627335861325264, 0.0, 0.0, 0.09029515832662582, 0.07218233495950699, 0.1349625140428543, 0.0, 0.06839201599359512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07713960856199265]"
4564,"[0.0, 0.0, 0.0, 0.0, 0.06104917451739311, 0.009250429458916187, 0.0, 0.0, 0.057690199464559555, 0.0, 0.0, 0.0, 0.06921328604221344, 0.0, 0.03287937864661217, 0.018265865743160248, 0.5106030702590942, 0.0, 0.0, 0.294040709733963]"
4574,"[0.20482930541038513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013501935638487339, 0.0, 0.0, 0.0, 0.0, 0.0006301702233031392, 0.0, 0.9800892472267151, 0.0, 0.0012989890528842807, 0.0, 0.0, 0.0, 0.31666842103004456]"
4584,"[0.0, 0.04169527068734169, 0.0, 0.23806670308113098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5178849101066589, 0.0, 0.0, 0.0, 0.014578181318938732, 0.0, 0.5076586604118347]"
4594,"[0.0, 0.022677462548017502, 0.019261959940195084, 0.0, 0.0, 0.0, 0.0, 0.013758263550698757, 0.0, 0.00748546002432704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7560052275657654, 0.0, 0.006458232644945383, 0.0]"
4604,"[0.0, 0.03368201479315758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07515503466129303, 0.5245742797851562, 0.0, 0.1436675786972046, 0.49613457918167114, 0.19734875857830048, 0.007696286775171757, 0.15602955222129822, 0.09705086052417755]"
4614,"[0.30364271998405457, 0.0, 0.0, 0.02001657523214817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5335273742675781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41369152069091797]"
4624,"[0.0, 0.34006237983703613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035355810075998306, 0.0, 0.09209433943033218, 0.0, 0.4736187756061554, 0.0, 0.0, 0.0]"
4634,"[0.0, 0.0907183438539505, 0.0, 0.16746458411216736, 0.0, 0.0, 0.0, 0.0, 0.12120416015386581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026548178866505623, 0.0, 0.054429635405540466, 0.0, 0.0640132874250412, 0.0]"
4644,"[0.0, 0.07476497441530228, 0.0, 0.04419977217912674, 0.0, 0.0, 0.14702700078487396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01149909570813179, 0.0, 0.002652787836268544, 0.8489172458648682, 0.0, 0.02833504229784012, 0.0]"
4654,"[0.0, 0.0, 0.0, 0.14160524308681488, 0.3131287693977356, 0.02809927426278591, 0.0, 0.30906617641448975, 0.0, 0.0, 0.0, 0.07256048917770386, 0.39506328105926514, 0.0, 0.0, 0.2000664472579956, 0.001092808786779642, 0.2927507758140564, 0.0, 0.0]"
4664,"[0.04531408101320267, 0.0013496485771611333, 0.0, 0.0, 0.1070103719830513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04244397208094597, 0.0, 0.39839059114456177, 0.0, 0.0, 0.0, 0.0, 0.03997918218374252]"
4674,"[0.0, 0.13136446475982666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0871618390083313, 0.0, 0.0674261525273323, 0.49928146600723267, 0.0, 0.0, 0.157387375831604, 0.0]"
4684,"[0.0, 0.0, 0.0, 0.0, 0.32397446036338806, 0.0, 0.0, 0.0950520783662796, 0.19468523561954498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1993756890296936, 0.15242412686347961, 0.21076932549476624, 0.0, 0.5187519192695618, 0.0]"
4694,"[0.10932748019695282, 0.0, 0.13096220791339874, 0.0, 0.0, 0.0, 0.13226670026779175, 0.0, 0.0, 0.26763400435447693, 0.0, 0.02065909095108509, 0.08113565295934677, 0.18968789279460907, 0.0, 0.41902244091033936, 0.03847552835941315, 0.2298206388950348, 0.048120900988578796, 0.7532157897949219]"
4704,"[0.2769443690776825, 0.0, 0.01566924899816513, 0.0, 0.3475034236907959, 0.07418476045131683, 0.0, 0.0, 0.042542360723018646, 0.0, 0.0, 0.023187436163425446, 0.3002359867095947, 0.0, 0.012001857161521912, 0.05111408233642578, 0.49623215198516846, 0.0, 0.0, 0.26668503880500793]"
4714,"[0.0, 0.06531365215778351, 0.020169785246253014, 0.0, 0.0, 0.022257642820477486, 0.03227401524782181, 0.0, 0.0, 0.03361980617046356, 0.054035067558288574, 0.04729896038770676, 0.0, 0.09096106886863708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4724,"[0.20690912008285522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005581889301538467, 0.01796123757958412, 0.1214744821190834, 0.12350091338157654, 0.0, 0.0, 0.0, 0.0, 0.36448416113853455]"
4734,"[0.10716378688812256, 0.0, 0.0, 0.24707622826099396, 0.0677667036652565, 0.16822083294391632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010251600295305252, 0.0, 0.046522073447704315, 0.0, 0.1439569592475891, 0.0, 0.0, 0.07455118000507355]"
4744,"[0.0, 0.05810784548521042, 0.0, 0.0, 0.0, 0.003993974532932043, 0.024366069585084915, 0.0, 0.010135911405086517, 0.014497575350105762, 0.0, 0.0, 0.03454985097050667, 0.012999520637094975, 0.9560980200767517, 0.0, 0.01739588752388954, 0.0, 0.03512219339609146, 0.0]"
4754,"[0.4116794466972351, 0.06885617971420288, 0.0, 0.009702182374894619, 0.20280981063842773, 0.44276732206344604, 0.0, 0.0, 0.2236960381269455, 0.0, 0.0, 0.12174323946237564, 0.03493766114115715, 0.0, 0.0, 0.0, 0.23719309270381927, 0.026172228157520294, 0.0, 0.0]"
4764,"[0.0, 0.12130245566368103, 0.0, 0.0, 0.0, 0.006076432764530182, 0.0, 0.0, 0.0, 0.004177783615887165, 0.0042718262411653996, 0.0, 0.05470914766192436, 0.0, 0.11368256062269211, 0.0, 0.05726383626461029, 0.0, 0.06851549446582794, 0.0]"
4774,"[0.386064738035202, 0.007356123998761177, 0.0, 0.11473643779754639, 0.08470182120800018, 0.0, 0.0, 0.026147251948714256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2083350419998169, 0.00649629533290863, 0.0, 0.08765379339456558, 0.03550904244184494, 0.0, 0.0]"
4784,"[0.0, 0.2980369031429291, 0.0, 0.07682911306619644, 0.0, 0.0, 0.017097841948270798, 0.0, 0.0, 0.0, 0.0163781326264143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5413411259651184, 0.0, 0.03936125710606575, 0.0]"
4794,"[0.0, 0.0, 0.0, 0.14328336715698242, 0.0, 0.5101399421691895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056159857660532, 0.0, 0.15680718421936035, 0.02319735661149025]"
4804,"[0.3097665309906006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41157370805740356, 0.0, 0.0, 0.005709934514015913, 0.0, 0.0, 0.3227640986442566]"
4814,"[0.0, 0.1499834954738617, 0.013024001382291317, 0.0, 0.0, 0.0, 0.0, 0.08811047673225403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5685727000236511, 0.0, 0.22212158143520355, 0.0, 0.0, 0.0]"
4824,"[0.0, 0.06384411454200745, 0.011489838361740112, 0.0072728851810097694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35691508650779724, 0.0, 0.047018058598041534, 0.0, 0.0, 0.0]"
4834,"[0.1320786476135254, 0.021122878417372704, 0.0, 0.0, 0.0, 0.0, 0.07935399562120438, 0.0, 0.015553265810012817, 0.05769094079732895, 0.0, 0.030953168869018555, 0.22036075592041016, 0.0, 0.05413489043712616, 0.11662953346967697, 0.20783858001232147, 0.0, 0.0, 0.0]"
4844,"[0.17855897545814514, 0.0, 0.0, 0.22159795463085175, 0.26498472690582275, 0.21421125531196594, 0.0, 0.006347677670419216, 0.0, 0.0, 0.0, 0.0, 0.002409790176898241, 0.009314377792179585, 0.0, 0.0, 0.0, 0.13617122173309326, 0.0, 0.0]"
4854,"[0.0, 0.0, 0.0, 0.0, 0.10517686605453491, 0.0, 0.0, 0.0, 0.013248510658740997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6341450214385986, 0.017548510804772377, 0.0, 0.0]"
4864,"[0.0, 0.0, 0.0, 0.05236024037003517, 0.0387151800096035, 0.0016960632055997849, 0.0, 0.020039010792970657, 0.0, 0.0, 0.0, 0.0, 0.18466632068157196, 0.0, 0.029757633805274963, 0.12169579416513443, 0.05153442174196243, 0.06008803844451904, 0.2924184203147888, 0.0]"
4874,"[0.1745508313179016, 0.09745756536722183, 0.0, 0.0, 0.024123581126332283, 0.006314542144536972, 0.0, 0.0, 0.04665625840425491, 0.0, 0.0, 0.0, 0.0, 0.2756592333316803, 0.0, 0.00019544213137123734, 0.23080775141716003, 0.0, 0.00036743655800819397, 0.09059642255306244]"
4884,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007051012013107538, 0.0, 0.5312666893005371, 0.05619124695658684, 0.0, 0.015153307467699051, 0.0, 0.0]"
4894,"[0.4334038496017456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008585461415350437, 0.08187137544155121, 0.027766553685069084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04301925376057625, 0.0, 0.0, 0.0]"
4904,"[0.7000315189361572, 0.07676223665475845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22857718169689178, 0.1769248992204666, 0.0, 0.0, 0.0, 0.0, 0.03376108780503273, 0.0, 0.004326066933572292, 0.0, 0.0, 0.0]"
4914,"[0.0, 0.09399814158678055, 0.0, 0.05788914114236832, 0.0, 0.0, 0.11155645549297333, 0.0, 0.14112576842308044, 0.12256231158971786, 0.0, 0.0, 0.0, 0.5990155935287476, 0.11318723857402802, 0.1515471190214157, 0.0, 0.0528472475707531, 0.0, 0.13230687379837036]"
4924,"[0.007242529187351465, 0.0, 0.0, 0.0, 0.1755295991897583, 0.036433711647987366, 0.0, 0.020608238875865936, 0.058679431676864624, 0.024007825180888176, 0.0, 0.0, 0.4207565188407898, 0.0, 0.037581391632556915, 0.1722111999988556, 0.46152815222740173, 0.0, 0.0, 0.0002627545327413827]"
4934,"[0.0, 0.013316781260073185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006553731858730316, 0.0, 0.6237446069717407, 0.0, 0.0, 0.0, 0.11578942090272903, 0.0, 0.0851856917142868, 0.09492144733667374, 0.07150916755199432, 0.0, 0.0]"
4944,"[0.6228736639022827, 0.0, 0.0, 0.0230873990803957, 0.0, 0.08271653205156326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09116807579994202, 0.0, 0.0, 0.0]"
4954,"[0.0, 0.2046293318271637, 0.0, 0.0, 0.0, 0.0, 0.15552611649036407, 0.04095689207315445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7254754900932312, 0.0, 0.0, 0.0]"
4964,"[0.0, 0.03880515694618225, 0.0, 0.15500614047050476, 0.0, 0.19277836382389069, 0.002427922561764717, 0.0, 0.04629566892981529, 0.0, 0.0, 0.007352739572525024, 0.0, 0.0, 0.020496420562267303, 0.0, 0.2418299913406372, 0.0, 0.0, 0.0]"
4974,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003001658245921135, 0.004153280984610319, 0.0, 0.03024478256702423, 0.0, 0.0, 0.0, 0.0, 0.6584257483482361, 0.027846207842230797, 0.0, 0.04758846387267113, 0.0, 0.0]"
4984,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4437198340892792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023997250944375992, 0.0, 0.0, 0.0, 0.10167878121137619, 0.0, 0.0, 0.0]"
4994,"[0.0, 0.06832462549209595, 0.0, 0.0, 0.2493111789226532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33536532521247864, 0.0, 0.050362229347229004, 0.0]"
5004,"[0.0, 0.0, 0.0, 0.0, 0.09551185369491577, 0.0, 0.0, 0.13949604332447052, 0.0, 0.0, 0.0, 0.01837291568517685, 0.3089938759803772, 0.0, 0.0, 0.3157179653644562, 0.1466340273618698, 0.001271360320970416, 0.0, 0.0]"
5014,"[0.0, 0.0, 0.0, 0.0, 0.02071562595665455, 0.0, 0.0, 0.046328846365213394, 0.0, 0.0, 0.0, 0.0, 0.04515089467167854, 0.0, 0.10082747787237167, 0.24464605748653412, 0.27019020915031433, 0.0, 0.0, 0.0]"
5024,"[0.0, 0.0, 0.0, 0.04970783367753029, 0.008241602219641209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004643330350518227, 0.0, 0.0, 0.0, 0.1261354237794876, 0.2442375123500824, 0.0, 0.0]"
